5076,Ferredoxin--NADP reductase,fpr,"",L36319,Q44532,FENR_AZOVI,1A8P,"","","",,bacterial,Azotobacter vinelandii,DB03147
5077,Dihydrolipoyl dehydrogenase,"","",M37307,P18925,DLDH_AZOVI,3LAD,"","","",,bacterial,Azotobacter vinelandii,DB03147
5078,"Amine oxidase, flavin-containing",PSPTO1126,"",AE016853,Q888A4,Q888A4_PSESM,1YVV,"","","",,bacterial,Pseudomonas syringae pv. tomato,DB03147
5079,Deoxyribodipyrimidine photo-lyase,phrB,"",K01299,P00914,PHR_ECOLI,1DNP,"","","",,bacterial,Escherichia coli,DB03147
5080,Deoxyribodipyrimidine photo-lyase,phr,"",X07230,P05327,PHR_SYNP6,1OWP,"","","",,bacterial,Synechococcus sp.,DB03147
5081,L-aspartate oxidase,nadB,"",X12714,P10902,NADB_ECOLI,1CHU,"","","",,bacterial,Escherichia coli,DB03147
5083,Cryptochrome DASH,cry,"","",P77967,CRYD_SYNY3,1NP7,"","","",,bacterial,Synechocystis sp.,DB03147
5091,UDP-N-acetylenolpyruvoylglucosamine reductase,murB,"",M10123,P08373,MURB_ECOLI,1MBT,"","","",,bacterial,Escherichia coli,DB03147; DB07296
5093,UDP-N-acetylenolpyruvoylglucosamine reductase,murB,"",BA000033,P61432,MURB_STAAW,1HSK,"","","",,bacterial,Staphylococcus aureus,DB03147
5094,"5,10-methylenetetrahydrofolate reductase",metF,"",AB029373,Q9RA47,Q9RA47_THETH,1V93,"","","",,bacterial,Thermus thermophilus,DB03147
5095,Putidaredoxin reductase,camA,"",J05406,P16640,CAMA_PSEPU,1Q1W,"","","",,bacterial,Pseudomonas putida,DB03147
5097,PROBABLE DIHYDROLIPOAMIDE DEHYDROGENASE LPDA,lpdA,"",BX842582,O53355,LPDA_MYCTU,1XDI,"","","",,bacterial,Mycobacterium tuberculosis,DB03147
5099,UDP-galactopyranose mutase,glf,"",U96128,O06934,O06934_MYCTU,1V0J,"","","",,bacterial,Mycobacterium tuberculosis,DB03147; DB03709
5100,Gamma-aminobutyrate metabolism dehydratase/isomerase,abfD,"",AJ250267,P55792,HDVD_CLOAM,1U8V,"","","",,bacterial,Clostridium aminobutyricum,DB03147
5102,4-cresol dehydrogenase [hydroxylating] flavoprotein subunit,pchF,"",U96338,P09788,DH4C_PSEPU,1DIQ,"","","",,bacterial,Pseudomonas putida,DB03147
5107,Alkyl hydroperoxide reductase subunit F,ahpF,"",AE008724,P19480,AHPF_SALTY,1HYU,"","","",,bacterial,Salmonella typhimurium,DB03147
5109,Outer membrane protein p64k or PM-6,m-6,"",X77920,Q51225,Q51225_NEIME,1OJT,"","","",,bacterial,Neisseria meningitidis,DB03147
5110,Glutathione reductase,GR2,"",X93462,Q94655,GSHR_PLAFK,1ONF,"","","",,parasitic,Plasmodium falciparum,DB03147
5111,Phenylacetone monooxygenase,pamO,"",CP000088,Q47PU3,PAMO_THEFY,1W4X,"","","",,bacterial,Thermobifida fusca,DB03147
5112,"Benzoate 1,2-dioxygenase electron transfer component",benC,"",AF009224,P07771,BENC_ACIAD,1KRH,"","","",,bacterial,Acinetobacter sp.,DB03147
5114,Putative acyl-CoA dehydrogenase,TT_C0779,"",AE017221,Q72JJ3,Q72JJ3_THET2,1UKW,"","","",,bacterial,Thermus thermophilus,DB03147
5115,FkbI,fkbI,"",AF235504,Q9KIE5,Q9KIE5_STRHY,1R2J,"","","",,bacterial,Streptomyces hygroscopicus subsp.,DB03147
5117,Dihydrolipoyl dehydrogenase,lpd,"",M28356,P14218,DLDH_PSEFL,1LPF,"","","",,bacterial,Pseudomonas fluorescens,DB03147
5118,Alkyl hydroperoxide reductase subunit F,ahpF,"",D13187,P35340,AHPF_ECOLI,1HYU,"","","",,bacterial,Escherichia coli,DB03147
5119,Ferredoxin--NADP reductase,petH,"",BA000019,P58558,FENR_NOSS1,1GJR,"","","",,bacterial,Anabaena sp.,DB03147; DB03461
5121,Ferredoxin--NADP reductase,fpr,"",L04757,P28861,FENR_ECOLI,1FDR,"","","",,bacterial,Escherichia coli,DB03147
5122,Mersacidin decarboxylase,mrsD,"",AJ250862,Q9RC23,MRSD_BACSY,1P3Y,"","","",,bacterial,Bacillus sp.,DB03147
5123,Protein ushA,ushA,"",X03895,P07024,USHA_ECOLI,2USH,"","","",,bacterial,Escherichia coli,DB03148
5124,Oxidoreductase,"","","",Q7SIA3,Q7SIA3_MARHY,1QNI,"","","",,bacterial,Marinobacter hydrocarbonoclasticus,DB03151
5125,Nitrous-oxide reductase,nosZ,"",X74792,Q51705,NOSZ_PARDE,1FWX,"","","",,bacterial,Paracoccus denitrificans,DB03151
5126,Arginase,rocF,"",U48226,P53608,ARGI_BACCD,5CEV,"","","",,bacterial,Bacillus caldovelox,DB00536
5127,"DTDP-4-dehydrorhamnose 3,5-epimerase",rmlC,"",AJ509828,Q8GIQ0,Q8GIQ0_STRSU,1NZC,"","","",,bacterial,Streptococcus suis,DB03161; DB03751
5131,PhzG,phzG,"",AF005404,O69755,O69755_PSEAE,1T9M,"","","",,bacterial,Pseudomonas aeruginosa,DB03247
5132,Uridine phosphorylase,udp,"",Y14282,P0A1F6,UDP_SALTY,1SJ9,"","","",,bacterial,Salmonella typhimurium,DB04627
5142,Protein-tyrosine-phosphatase,PPI,"",AF164202,Q9S427,Q9S427_9GAMM,1V73,"","","",,bacterial,Shewanella sp,DB05260
5150,"Endo-1,4-beta-xylanase Y",xynY,"",X83269,P51584,XYNY_CLOTM,1WB5,"","","",,bacterial,Clostridium thermocellum,DB04522; DB07767; DB08587; DB08589; DB08711
5157,Dehydrogenase/reductase SDR family member 11,DHRS11,"",AY358712,Q6UWP2,DHR11_HUMAN,1XG5,"","","",,human,Homo sapiens,DB03461
5164,Pyrroloquinoline-quinone synthase,pqqC,"",X58778,P27505,PQQC_KLEPN,1OTW,"","","",,bacterial,Klebsiella pneumoniae,DB03205
5165,Quinoprotein ethanol dehydrogenase,exaA,"",AJ009858,Q9Z4J7,EXAA_PSEAE,1FLG,"","","",,bacterial,Pseudomonas aeruginosa,DB03205
5169,FMN-dependent NADH-azoreductase,azoR,"",AE008772,P63462,AZOR_SALTY,1T5B,"","","",,bacterial,Salmonella typhimurium,DB03247
5170,Epidermin decarboxylase,epiD,"",X62386,P30197,EPID_STAEP,1G63,"","","",,bacterial,Staphylococcus epidermidis,DB03247
5171,Chorismate synthase,aroC,"",AE000511,P56122,AROC_HELPY,1UMF,"","","",,bacterial,Helicobacter pylori,DB03247
5172,Flavodoxin,isiB,"",X14577,P0A3D9,FLAV_NOSS1,1RCF,"","","",,bacterial,Anabaena sp.,DB03247
5173,Flavodoxin,isiB,"",M19116,P10340,FLAV_SYNE7,1OFV,"","","",,bacterial,Synechococcus elongatus,DB03247
5175,Hypothetical protein SMU.260,SMU_260,"",AE014875,Q8DW21,Q8DW21_STRMU,1YW3,"","","",,bacterial,Streptococcus mutans,DB03247
5176,YtnJ,moxC,"",AF008220,O34974,MOXC_BACSU,1TVL,"","","",,bacterial,Bacillus subtilis,DB02379; DB03247
5177,Hypothetical protein,TM_0096,"",AE000512,Q9WXV1,Q9WXV1_THEMA,1VHN,"","","",,bacterial,Thermotoga maritima,DB03247
5178,Protein nrdI,nrdI,"",Z68500,P50618,NRDI_BACSU,1RLJ,"","","",,bacterial,Bacillus subtilis,DB03247
5179,Probable aromatic acid decarboxylase,pad1,"",AJ006210,P69772,PAD1_ECO57,"","","","",,bacterial,Escherichia coli O157:H7,DB03247
5180,L(+)-mandelate dehydrogenase,mdlB,"",AY143338,P20932,MDLB_PSEPU,"","","","",,bacterial,Pseudomonas putida,DB03247; DB03814; DB07060; DB07907
5181,Hypothetical protein yhdA,azr,"",Y14079,O07529,AZR_BACSU,1NNI,"","","",,bacterial,Bacillus subtilis,DB03247
5182,Flavodoxin,fldA,"",AE001439,Q9ZK53,FLAV_HELPJ,1FUE,"","","",,bacterial,Helicobacter pylori,DB03247
5184,Oxygen-insensitive NAD(P)H nitroreductase,nfnB,"",M63808,Q01234,NFNB_ENTCL,1KQD,"","","",,bacterial,Enterobacter cloacae,DB03247; DB03793
5187,Isopentenyl-diphosphate delta-isomerase,fni,"",AE017222,Q746I8,Q746I8_THET2,1VCG,"","","",,bacterial,Thermus thermophilus,DB03247
5189,Trimethylamine dehydrogenase,tmd,"",X68079,P16099,DHTM_METME,1O95,"","","",,bacterial,Methylophilus methylotrophus,DB03247; DB03431
5190,Rubredoxin-oxygen oxidoreductase,roo,"",AF218053,Q9F0J6,ROO_DESGI,1E5D,"","","",,bacterial,Desulfovibrio gigas,DB03247
5191,Morphinone reductase,morB,"",U37350,Q51990,Q51990_PSEPU,1GWJ,"","","",,bacterial,Pseudomonas putida,DB03247
5193,Phenazine biosynthesis protein phzG,phzG,"",L48616,Q51793,PHZG_PSEFL,1TY9,"","","",,bacterial,Pseudomonas fluorescens,DB03247
5194,Hypothetical protein,PA1204,"",AE004091,Q9I4D4,Q9I4D4_PSEAE,1X77,"","","",,bacterial,Pseudomonas aeruginosa,DB03247
5197,"Trp repressor binding protein WrbA, putative",DR_A0214,"",AE001825,Q9RYU4,Q9RYU4_DEIRA,1YDG,"","","",,bacterial,Deinococcus radiodurans,DB03247
5198,Flavodoxin-1,fldA,"",M59426,P61949,FLAV_ECOLI,1AHN,"","","",,bacterial,Escherichia coli,DB03247
5199,Isopentenyl-diphosphate delta-isomerase,fni,"",AB047343,P50740,IDI2_BACSU,1P0N,"","","",,bacterial,Bacillus subtilis,DB03247
5200,NADH dehydrogenase,nox,"",X60110,Q60049,NOX_THET8,1NOX,"","","",,bacterial,Thermus thermophilus,DB03247
5201,FMN-binding protein,DvMF_2023,"",D21804,Q46604,FMNB_DESVM,1FLM,"","","",,bacterial,Desulfovibrio vulgaris,DB03247
5202,Nitroreductase family protein,BC_1844,"",AE016877,Q81EW9,Q81EW9_BACCR,1YWQ,"","","",,bacterial,Bacillus cereus,DB03247
5206,Phosphopantothenoylcysteine decarboxylase,PPCDC,"",AY358848,Q96CD2,COAC_HUMAN,1QZU,"",PPCDC,HGNC:28107,,human,Homo sapiens,DB03247; DB03738
5207,"Agmatinase, putative",DR_A0149,"",AE001825,Q9RZ04,Q9RZ04_DEIRA,1WOI,"","","",,bacterial,Deinococcus radiodurans,DB03260
5208,Hypothetical protein ysiA,fadR,"",Z75208,P94548,FADR_BACSU,1VI0,"","","",,bacterial,Bacillus subtilis,DB03264
5209,Maltose binding protein,malE,"",AJ252161,Q9RHZ6,Q9RHZ6_ALIAC,1URS,"","","",,bacterial,Alicyclobacillus acidocaldarius,DB03277; DB03323
5211,Extracellular subtilisin-like serine proteinase,"","",AF521587,Q8GB52,Q8GB52_9VIBR,1SH7,"","","",,bacterial,Vibrio sp.,DB03297
5212,Carboxylesterase 2,estB,"",S79600,Q53547,EST2_PSEFL,1AUR,"","","",,bacterial,Pseudomonas fluorescens,DB03297
5213,Aldehyde oxidoreductase,MOD,"",AJ251305,Q9REC4,Q9REC4_DESDE,1DGJ,"","","",,bacterial,Desulfovibrio desulfuricans,DB03300
5214,Phosphoprotein,P/V,"",M10456,P03422,PHOSP_MEASE,1T6O,"","","",,viral,Morbillivirus Measles virus,DB03309
5216,Cytochrome c-550,psbV,"",D45178,Q55013,CY550_SYNY3,1E29,"","","",,bacterial,Synechocystis sp.,DB03317
5217,Cytochrome c-552,cycM,"",X70367,P54820,CY552_PARDE,1I6E,"","","",,bacterial,Paracoccus denitrificans,DB03317
5218,Cytochrome c-551,nirM,"",X56813,P00101,CY551_PSEST,1CCH,"","","",,bacterial,Pseudomonas stutzeri,DB03317
5219,Cytochrome c3,cyd,"",AF005234,P00137,CYC3_DESAC,1HH5,"","","",,bacterial,Desulfuromonas acetoxidans,DB03317
5220,Split-Soret cytochrome c,Ddes_2150,"","",P81040,CYCX_DESDA,1H21,"","","",,bacterial,Desulfovibrio desulfuricans,DB03317
5221,"Cytochrome c3, 13 kDa","","","",P00136,CYC31_DESNO,2CY3,"","","",,bacterial,Desulfomicrobium norvegicum,DB03317
5222,Cytochrome c551 peroxidase,ccpA,"",U23766,P14532,CCPR_PSEAE,1EB7,"","","",,bacterial,Pseudomonas aeruginosa,DB03317
5223,Cytochrome c',cycP,"",CP000143,P00148,CYCP_RHOS4,1GQA,"","","",,bacterial,Rhodobacter sphaeroides,DB03317
5226,Protein ninB,ninB,"",J02459,P03765,NINB_LAMBD,1PC6,"","","",,viral,Lambda-like viruses Enterobacteria phage lambda,DB03345
5239,Exopolyphosphatase,ppx,"",AE000657,O67040,O67040_AQUAE,1T6C,"","","",,bacterial,Aquifex aeolicus,DB03382
5240,Hypothetical protein,Rv2991,"",BX842581,O53240,O53240_MYCTU,1RFE,"","","",,bacterial,Mycobacterium tuberculosis,DB03382
5241,Probable thiol peroxidase,tpx,"",BX842578,P66952,TPX_MYCTU,1XVQ,"","","",,bacterial,Mycobacterium tuberculosis,DB03382
5245,"Endo-beta-1,4-xylanase","","",Z48928,Q59675,Q59675_9GAMM,1US3,"","","",,bacterial,Cellvibrio japonicus,DB03389
5246,Xylanase Y,BH2105,"",BA000004,Q9KB30,REOX_BACHD,1WU5,"","","",,bacterial,Bacillus halodurans,DB03389
5247,"Endo-1,4-beta-xylanase","","",Z29080,P40943,XYN1_GEOSE,1R87,"","","",,bacterial,Bacillus stearothermophilus,DB02379; DB03389
5248,"Endo-1,4-beta-xylanase",xlnA,"",X07723,P09850,XYNA_BACCI,1BVV,"","","",,bacterial,Bacillus circulans,DB03389
5249,Hydrolase,"","","",Q7SI98,Q7SI98_STROI,1V6X,"","","",,bacterial,Streptomyces olivaceoviridis,DB02379; DB03389; DB04465
5250,"Endo-1,4-beta-xylanase",xyl,"",AJ427921,Q8RJN8,Q8RJN8_PSEHA,1H13,"","","",,bacterial,Pseudoalteromonas haloplanktis,DB03389
5251,Carbonyl reductase [NADPH] 1,CBR1,"",J04056,P16152,CBR1_HUMAN,1WMA,"",CBR1,HGNC:1548,,human,Homo sapiens,DB03556; DB04463
5252,Bifunctional protein glmU,glmU,"",AE005672,Q97R46,GLMU_STRPN,1G97,"","","",,bacterial,Streptococcus pneumoniae,DB03397
5254,Peptidoglycan recognition protein I-alpha,PGLYRP3,"",AY035376,Q96LB9,PGRP3_HUMAN,1SK3,"",PGLYRP3,HGNC:30014,,human,Homo sapiens,DB04736
5255,Deoxyuridine triphosphatase,Tcdut,"",U93211,O15923,O15923_TRYCR,1OGL,"","","",,parasitic,Trypanosoma cruzi,DB03413
5256,Pol polyprotein,pol,"","",P03371,POL_EIAVY,"","","","",,viral,Equine lentivirus group Equine infectious anemia virus,DB03413
5257,Uracil-DNA glycosylase,udg,"",AB109239,Q7WYV4,Q7WYV4_THETH,1UI0,"","","",,bacterial,Thermus thermophilus,DB03419
5258,Pyrimidine-nucleoside phosphorylase,pdp,"",D87961,P77836,PDP_GEOSE,"","","","",,bacterial,Bacillus stearothermophilus,DB03419
5259,Transcriptional regulator,ntrC1,"",AE000657,O67198,O67198_AQUAE,1NY5,"","","",,bacterial,Aquifex aeolicus,DB03431
5261,Phosphoribosylformylglycinamidine synthase,purL,"","",P74881,PUR4_SALTY,1T3T,"","","",,bacterial,Salmonella typhimurium,DB03431
5263,Protein recA,recA,"",X55553,P0A7G9,RECA_SHIFL,2REC,"","","",,bacterial,Shigella flexneri,DB03431; DB04395
5264,DNA replication protein,REP,"",J01901,P03132,VNCA_AAV2,1S9H,"","","",,viral,Dependovirus Adeno-associated virus 2,DB03431
5265,FtsH,ftsH,"",AB032368,Q9LCZ4,FTSH_THET8,1IY2,"","","",,bacterial,Thermus thermophilus,DB03431; DB04395
5266,Activator of,hgdC,"",X59645,P11568,HGDC_ACIFV,1HUX,"","","",,bacterial,Acidaminococcus fermentans,DB03431
5269,Glutathione synthetase,gshB,"",X01666,P04425,GSHB_ECOLI,2GLT,"","","",,bacterial,Escherichia coli,DB03431
5270,ATP-dependent Clp protease ATP-binding subunit clpX,clpX,"",AE000511,O25926,CLPX_HELPY,1UM8,"","","",,bacterial,Helicobacter pylori,DB03431
5271,Focal adhesion kinase 1,PTK2,"",L13616,Q05397,FAK1_HUMAN,1MP8,"",PTK2,HGNC:9611,,human,Homo sapiens,DB03431; DB07248; DB07460
5275,Multidrug resistance ABC transporter ATP-binding and permease protein,lmrA,"","",Q9CHL8,LMRA_LACLA,1MV5,"","","",,bacterial,Lactococcus lactis subsp.,DB03431
5276,Chromosomal replication initiator protein dnaA,dnaA,"",AE000657,O66659,DNAA_AQUAE,1L8Q,"","","",,bacterial,Aquifex aeolicus,DB03431
5277,Preprotein translocase subunit secA,secA,"",D10279,P28366,SECA_BACSU,1TF5,"","","",,bacterial,Bacillus subtilis,DB03431
5278,Bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthetase 1,PAPSS1,"",Y10387,O43252,PAPS1_HUMAN,1X6V,"",PAPSS1,HGNC:8603,,human,Homo sapiens,DB02661; DB03431; DB03708; DB04077
5281,Plasmid segregation protein parM,parM,"",X12777,P11904,PARM_ECOLX,1MWM,"","","",,bacterial,Escherichia coli,DB03431
5283,D-alanine--D-alanine ligase B,ddlB,"",AE005674,Q83MF7,DDLB_SHIFL,1IOV,"","","",,bacterial,Shigella flexneri,DB03431
5284,Large T antigen,"","",J02400,P03070,LT_SV40,1SVO,"","","",,viral,Polyomavirus Simian virus 40,DB03431
5285,Kinesin heavy chain,KIF5B,"",X65873,P33176,KINH_HUMAN,1MKJ,"",KIF5B,HGNC:6324,,human,Homo sapiens,DB03431
5287,Signaling protein,"","","",P83820,P83820_THETH,1V3S,"","","",,bacterial,Thermus thermophilus,DB03431
5288,Shikimate kinase,aroK,"",BX842580,P0A4Z2,AROK_MYCTU,1L4Y,"","","",,bacterial,Mycobacterium tuberculosis,DB03431
5289,Phosphopantetheine adenylyltransferase,coaD,"",Z98682,O34797,COAD_BACSU,1O6B,"","","",,bacterial,Bacillus subtilis,DB03431
5290,ATP-dependent hsl protease ATP-binding subunit hslU,hslU,"",L42023,P43773,HSLU_HAEIN,1KYI,"","","",,bacterial,Haemophilus influenzae,DB03431
5291,Glycogen synthase 1,glgA1,"",AF033856,P0A3F3,GLGA1_RHIRD,1RZU,"","","",,bacterial,Rhizobium radiobacter,DB03431
5292,Putative partitioning protein,TT_C1605,"",AE017221,Q72H90,Q72H90_THET2,2BEJ,"","","",,bacterial,Thermus thermophilus,DB03431
5293,Shikimate kinase 2,aroL,"",X14777,P10880,AROL_ERWCH,2SHK,"","","",,bacterial,Erwinia chrysanthemi,DB03431
5294,Nucleoside diphosphate kinase A,NME1,"",X75598,P15531,NDKA_HUMAN,1JXV,"",NME1,HGNC:7849,,human,Homo sapiens,DB02181; DB02212; DB02345; DB02569; DB02607; DB02887; DB03103; DB03431; DB03491; DB04068; DB04315; DB04366; DB04542
5295,2-keto-3-deoxy-gluconate kinase,TT_P0036,"",AE017222,Q746L7,Q746L7_THET2,1V1S,"","","",,bacterial,Thermus thermophilus,DB03431; DB03489
5299,D-alanine--D-alanine ligase,ddl,"",U08909,Q48745,DDL_LEUME,1EHI,"","","",,bacterial,Leuconostoc mesenteroides,DB03431
5300,Antigen peptide transporter 1,TAP1,"",X66401,Q03518,TAP1_HUMAN,1JJ7,"",TAP1,HGNC:43,,human,Homo sapiens,DB03431
5301,Thymidine kinase,tdk,"",AE001437,Q97F65,KITH_CLOAB,1XX6,"","","",,bacterial,Clostridium acetobutylicum,DB03431
5302,TrwB,trwB,"",X63150,Q04230,Q04230_ECOLX,1GL7,"","","",,bacterial,Escherichia coli,DB03431; DB04395
5304,UPF0166 protein TM_0021,TM_0021,"",AE000512,Q9WXM9,Y021_THEMA,1O51,"","","",,bacterial,Thermotoga maritima,DB03431
5305,Phosphoribosylaminoimidazole carboxylase ATPase subunit,purK,"",X12982,P09029,PURK_ECOLI,1B6S,"","","",,bacterial,Escherichia coli,DB03431
5308,Preprotein translocase secA 1 subunit,secA1,"",BX842582,P0A5Y8,SECA1_MYCTU,1NL3,"","","",,bacterial,Mycobacterium tuberculosis,DB03431
5312,Kinesin-like protein KIF1A,KIF1A,"",X90840,Q12756,KIF1A_HUMAN,1I6I,"",KIF1A,HGNC:888,,human,Homo sapiens,DB03431; DB03909; DB04395
5314,UPF0079 ATP-binding protein HI0065,HI_0065,"",L42023,P44492,Y065_HAEIN,1HTW,"","","",,bacterial,Haemophilus influenzae,DB03431
5315,Chaperone protein htpG,htpG,"",M38777,P0A6Z3,HTPG_ECOLI,1Y4U,"","","",,bacterial,Escherichia coli,DB03431
5322,Oxidoreductase ydhF,ydhF,"",U00096,P76187,YDHF_ECOLI,1OG6,"","","",,bacterial,Escherichia coli,DB03461
5325,"2,4-dienoyl-CoA reductase, mitochondrial",DECR1,"",L26050,Q16698,DECR_HUMAN,1W6U,"",DECR1,HGNC:2753,,human,Homo sapiens,DB01907; DB03461; DB08604; DB08605
5326,"Oxidoreductase, short chain dehydrogenase/reductase family",TM_0441,"",AE000512,Q9WYS2,Q9WYS2_THEMA,1VL8,"","","",,bacterial,Thermotoga maritima,DB03461
5328,Prostaglandin F synthase,Tb11.02.2310,"",AB034727,Q9GV41,Q9GV41_9TRYP,1VBJ,"","","",,parasitic,Trypanosoma brucei,DB03461; DB04272
5330,General stress protein 69,yhdN,"",Y14082,P80874,GS69_BACSU,1PZ1,"","","",,bacterial,Bacillus subtilis,DB03461
5332,MtdA bifunctional protein,mtdA,"","",P55818,MTDA_METEA,1LUA,"","","",,bacterial,Methylobacterium extorquens,DB03461
5333,"Alcohol dehydrogenase, iron-containing",TM_0920,"",AE000512,Q9X022,Q9X022_THEMA,1VHD,"","","",,bacterial,Thermotoga maritima,DB03461
5342,"NADH-dependent butanol dehydrogenase, putative",TM_0820,"",AE000512,Q9WZS7,Q9WZS7_THEMA,1VLJ,"","","",,bacterial,Thermotoga maritima,DB03461
5343,NADP-dependent fatty aldehyde dehydrogenase,aldH,"",U39638,Q56694,ALDH_VIBHA,1EZ0,"","","",,bacterial,Vibrio harveyi,DB03461
5346,"Oxidoreductase, aldo/keto reductase family",TM_1009,"",AE000512,Q9X0A2,Q9X0A2_THEMA,1VP5,"","","",,bacterial,Thermotoga maritima,DB03461
5352,Thymidylate synthase,THYA,"",M25415,P13100,TYSY_PNECA,1F28,"","","",,fungal,Pneumocystis carinii,DB03541; DB03800
5353,Glutamate decarboxylase alpha,gadA,"",M84024,P69908,DCEA_ECOLI,1XEY,"","","",,bacterial,Escherichia coli,DB03553
5354,DevB protein,VC_A0897,"",AE004417,Q9KL51,Q9KL51_VIBCH,1Y89,"","","",,bacterial,Vibrio cholerae,DB03556
5355,1-pyrroline-5-carboxylate dehydrogenase,"","","",P83849,P83849_THETH,1UZB,"","","",,bacterial,Thermus thermophilus,DB03564
5358,Aminodeoxychorismate lyase,pabC,"",M93135,P28305,PABC_ECOLI,1I2L,"","","",,bacterial,Escherichia coli,DB03579
5359,Dihydropteroate synthase,folP,"",AE016879,Q81VW8,Q81VW8_BACAN,1TX2,"","","",,bacterial,Bacillus anthracis,DB03592; DB03705; DB04047; DB04196
5360,"High-affinity cGMP-specific 3',5'-cyclic phosphodiesterase 9A",PDE9A,"",AF048837,O76083,PDE9A_HUMAN,1TBM,"",PDE9A,HGNC:8795,,human,Homo sapiens,DB03597; DB07954
5362,Chitinase,chiB1,"",AY217660,Q873X9,Q873X9_ASPFM,1W9V,"","","",,fungal,Aspergillus fumigatus,DB03632; DB04350
5363,Phosphonoacetaldehyde hydrolase,phnX,"","",O31156,PHNX_BACCE,1RQN,"","","",,bacterial,Bacillus cereus,DB03174; DB03635; DB04359
5364,DUTPase,dut,"",AL111168,Q0P8G4,Q0P8G4_CAMJE,1W2Y,"","","",,bacterial,Campylobacter jejuni,DB03641
5365,Metallo beta-lactamase,blaVIM-2,"",AF191564,Q9K2N0,Q9K2N0_PSEAE,1KO3,"","","",,bacterial,Pseudomonas aeruginosa,DB03661
5366,Sugar-phosphate isomerase,TM_1080,"",AE000512,Q9X0G9,Q9X0G9_THEMA,1O1X,"","","",,bacterial,Thermotoga maritima,DB03661
5367,Peroxiredoxin,prx,"",AY306209,Q5MYR6,Q5MYR6_PLAF7,1XIY,"","","",,parasitic,Plasmodium falciparum,DB03661
5368,Peptide deformylase,def,"",X79087,P43522,DEF_THETH,1V3Y,"","","",,bacterial,Thermus thermophilus,DB03661
5369,Golgi-associated plant pathogenesis-related protein 1,GLIPR2,"",AJ011129,Q9H4G4,GAPR1_HUMAN,1SMB,"",GLIPR2,HGNC:18007,,human,Homo sapiens,DB03661
5370,Hypothetical protein,TM_1158,"",AE000512,Q9X0P2,Q9X0P2_THEMA,1O1Y,"","","",,bacterial,Thermotoga maritima,DB03661
5371,Peptide deformylase,def,"",Y10306,P96113,DEF_THEMA,1LME,"","","",,bacterial,Thermotoga maritima,DB03661
5372,"Proteinase inhibitor I4, serpin",Tfu_1933,"",CP000088,Q47NK3,Q47NK3_THEFY,1SNG,"","","",,bacterial,Thermobifida fusca,DB03676
5410,Unsaturated glucuronyl hydrolase,ugl,"",AB019619,Q9RC92,UGL_BACGL,1VD5,"","","",,bacterial,Bacillus sp.,DB04447
5411,Slt-IIvB,stxB2e,"",AB252836,Q47644,Q47644_ECOLX,1QOH,"","","",,bacterial,Escherichia coli,DB02379
5412,ATP sulfurylase,TTHA0666,"",AP008226,Q5SKH7,Q5SKH7_THET8,1V47,"","","",,bacterial,Thermus thermophilus,DB03708
5413,5'-fluoro-5'-deoxyadenosine synthase,flA,"",AJ581748,Q70GK9,Q70GK9_STRCT,1RQP,"","","",,bacterial,Streptomyces cattleya,DB03716; DB07170
5414,Fiber protein,L5,"",X94485,Q64822,Q64822_9ADEN,1UXB,"","","",,viral,Human adenovirus D Human adenovirus 19,DB03721
5416,Coat protein VP1,"","",M34958,P49302,VP1_POVMP,1SIE,"","","",,viral,Polyomavirus Murine polyomavirus,DB02379; DB03721
5418,Fiber protein,L5,"",X94484,Q64823,Q64823_9ADEN,1UXE,"","","",,viral,Human adenovirus D Human adenovirus 37,DB03721
5420,4-chlorobenzoyl CoA ligase,"","",AF537222,Q8GN86,Q8GN86_9BURK,1T5D,"","","",,bacterial,Alcaligenes sp.,DB03728
5421,"Uridine phosphorylase, putative",PFE0660c,"",AL929352,Q8I3X4,Q8I3X4_PLAF7,1Q1G,"","","",,parasitic,Plasmodium falciparum,DB03881
5422,B-N-acetylhexosaminidase,hex,"",AF063001,O85361,O85361_STRPL,1M01,"","","",,bacterial,Streptomyces plicatus,DB03747
5423,UPF0010 protein HI1317,HI_1317,"",L42023,P44160,Y1317_HAEIN,"","","","",,bacterial,Haemophilus influenzae,DB03754
5424,Endonuclease VIII-like 1,NEIL1,"",AB079068,Q96FI4,NEIL1_HUMAN,"","",NEIL1,HGNC:18448,,human,Homo sapiens,DB03754
5426,Non-heme chloroperoxidase,cpo,"",AF031242,O31168,PRXC_STRAU,1A8U,"","","",,bacterial,Streptomyces aureofaciens,DB03793
5427,"Hydroxyquinol 1,2-dioxygenase",chqB,"",AY822041,Q5PXQ6,CHQB_NOCSI,1TMX,"","","",,bacterial,Nocardioides simplex,DB03793
5428,Replication protein,repA,"",X58896,Q52546,Q52546_PSESX,1HKQ,"","","",,bacterial,Pseudomonas syringae,DB03793
5430,Hepatocyte nuclear factor 4-gamma,HNF4G,"",Z49826,Q14541,HNF4G_HUMAN,1LV2,"",HNF4G,HGNC:5026,,human,Homo sapiens,DB03796
5431,Lipid binding protein,"","","",P83812,P83812_GEOSE,1PZX,"","","",,bacterial,Bacillus stearothermophilus,DB03796
5432,Trafficking protein particle complex subunit 3,TRAPPC3,"",AJ224335,O43617,TPPC3_HUMAN,1SZ7,"",TRAPPC3,HGNC:19942,,human,Homo sapiens,DB03796; DB08231; DB08342
